時刻,右目x座標,右目y座標,左目x座標,左目y座標,右目瞳孔径,左目瞳孔径,右目TorF,左目TorF
43:00.7,0.391857207,0.522218645,0.37178269,0.51372683,3.55657959,3.245651245,TRUE,TRUE
43:00.7,0.390855998,0.520665646,0.372995168,0.513625622,3.560546875,3.256500244,TRUE,TRUE
43:00.7,0.390855998,0.520665646,0.372995168,0.513625622,3.560546875,3.256500244,TRUE,TRUE
43:00.7,0.390855998,0.520665646,0.372995168,0.513625622,3.560546875,3.256500244,TRUE,TRUE
43:00.8,0.391801447,0.52026099,0.373855501,0.513505638,3.569580078,3.279724121,TRUE,TRUE
43:00.8,0.391801447,0.52026099,0.373855501,0.513505638,3.569580078,3.279724121,TRUE,TRUE
43:00.8,0.391801447,0.52026099,0.373855501,0.513505638,3.569580078,3.279724121,TRUE,TRUE
43:00.8,0.393717468,0.522555947,0.374590814,0.510668039,3.593261719,3.277389526,TRUE,TRUE
43:00.8,0.393717468,0.522555947,0.374590814,0.510668039,3.593261719,3.277389526,TRUE,TRUE
43:00.8,0.393717468,0.522555947,0.374590814,0.510668039,3.593261719,3.277389526,TRUE,TRUE
43:00.8,0.394197941,0.523414016,0.373715907,0.508447528,3.602218628,3.279785156,TRUE,TRUE
43:00.8,0.394197941,0.523414016,0.373715907,0.508447528,3.602218628,3.279785156,TRUE,TRUE
43:00.8,0.394197941,0.523414016,0.373715907,0.508447528,3.602218628,3.279785156,TRUE,TRUE
43:00.8,0.392815322,0.524388254,0.37107268,0.511914611,3.608856201,3.288162231,TRUE,TRUE
43:00.8,0.392815322,0.524388254,0.37107268,0.511914611,3.608856201,3.288162231,TRUE,TRUE
43:00.8,0.392815322,0.524388254,0.37107268,0.511914611,3.608856201,3.288162231,TRUE,TRUE
43:00.8,0.393365443,0.525974631,0.371499419,0.515782773,3.609542847,3.297729492,TRUE,TRUE
43:00.8,0.393365443,0.525974631,0.371499419,0.515782773,3.609542847,3.297729492,TRUE,TRUE
43:00.8,0.393365443,0.525974631,0.371499419,0.515782773,3.609542847,3.297729492,TRUE,TRUE
43:00.8,0.389680684,0.525541663,0.368242532,0.516656458,3.612960815,3.316116333,TRUE,TRUE
43:00.8,0.389680684,0.525541663,0.368242532,0.516656458,3.612960815,3.316116333,TRUE,TRUE
43:00.8,0.389680684,0.525541663,0.368242532,0.516656458,3.612960815,3.316116333,TRUE,TRUE
43:00.9,0.386376709,0.526674271,0.363484114,0.51492399,3.612533569,3.312805176,TRUE,TRUE
43:00.9,0.386376709,0.526674271,0.363484114,0.51492399,3.612533569,3.312805176,TRUE,TRUE
43:00.9,0.386376709,0.526674271,0.363484114,0.51492399,3.612533569,3.312805176,TRUE,TRUE
43:00.9,0.384593964,0.528469086,0.360483557,0.515217781,3.622955322,3.32220459,TRUE,TRUE
43:00.9,0.384593964,0.528469086,0.360483557,0.515217781,3.622955322,3.32220459,TRUE,TRUE
43:00.9,0.384593964,0.528469086,0.360483557,0.515217781,3.622955322,3.32220459,TRUE,TRUE
43:00.9,0.383225024,0.523996532,0.359044015,0.5128901,3.627212524,3.335540771,TRUE,TRUE
43:00.9,0.383225024,0.523996532,0.359044015,0.5128901,3.627212524,3.335540771,TRUE,TRUE
43:00.9,0.383225024,0.523996532,0.359044015,0.5128901,3.627212524,3.335540771,TRUE,TRUE
43:00.9,0.378490299,0.524029315,0.356182367,0.510746419,3.635116577,3.351211548,TRUE,TRUE
43:00.9,0.378490299,0.524029315,0.356182367,0.510746419,3.635116577,3.351211548,TRUE,TRUE
43:00.9,0.378490299,0.524029315,0.356182367,0.510746419,3.635116577,3.351211548,TRUE,TRUE
43:00.9,0.375600845,0.524516582,0.352270216,0.508946717,3.652145386,3.345596313,TRUE,TRUE
43:00.9,0.375600845,0.524516582,0.352270216,0.508946717,3.652145386,3.345596313,TRUE,TRUE
43:00.9,0.375600845,0.524516582,0.352270216,0.508946717,3.652145386,3.345596313,TRUE,TRUE
43:01.0,0.370704532,0.522195518,0.348769575,0.508697212,3.661178589,3.34085083,TRUE,TRUE
43:01.0,0.370704532,0.522195518,0.348769575,0.508697212,3.661178589,3.34085083,TRUE,TRUE
43:01.0,0.370704532,0.522195518,0.348769575,0.508697212,3.661178589,3.34085083,TRUE,TRUE
43:01.0,0.368943542,0.526162148,0.346675813,0.513910532,3.650085449,3.36114502,TRUE,TRUE
43:01.0,0.368943542,0.526162148,0.346675813,0.513910532,3.650085449,3.36114502,TRUE,TRUE
43:01.0,0.368943542,0.526162148,0.346675813,0.513910532,3.650085449,3.36114502,TRUE,TRUE
43:01.0,0.362573713,0.525654912,0.341357648,0.515612781,3.650131226,3.368743896,TRUE,TRUE
43:01.0,0.362573713,0.525654912,0.341357648,0.515612781,3.650131226,3.368743896,TRUE,TRUE
43:01.0,0.362573713,0.525654912,0.341357648,0.515612781,3.650131226,3.368743896,TRUE,TRUE
43:01.0,0.359995276,0.526744604,0.334665567,0.517353594,3.656188965,3.361038208,TRUE,TRUE
43:01.0,0.359995276,0.526744604,0.334665567,0.517353594,3.656188965,3.361038208,TRUE,TRUE
43:01.0,0.359995276,0.526744604,0.334665567,0.517353594,3.656188965,3.361038208,TRUE,TRUE
43:01.0,0.353894413,0.525945902,0.327885509,0.518998384,3.661941528,3.372238159,TRUE,TRUE
43:01.0,0.353894413,0.525945902,0.327885509,0.518998384,3.661941528,3.372238159,TRUE,TRUE
43:01.0,0.353894413,0.525945902,0.327885509,0.518998384,3.661941528,3.372238159,TRUE,TRUE
43:01.0,0.351567715,0.522981405,0.3245188,0.519209087,3.660369873,3.37437439,TRUE,TRUE
43:01.0,0.351567715,0.522981405,0.3245188,0.519209087,3.660369873,3.37437439,TRUE,TRUE
43:01.0,0.351567715,0.522981405,0.3245188,0.519209087,3.660369873,3.37437439,TRUE,TRUE
43:01.0,0.351145208,0.529158115,0.321684211,0.515378773,3.664916992,3.36138916,TRUE,TRUE
43:01.0,0.351145208,0.529158115,0.321684211,0.515378773,3.664916992,3.36138916,TRUE,TRUE
43:01.0,0.351145208,0.529158115,0.321684211,0.515378773,3.664916992,3.36138916,TRUE,TRUE
43:01.1,0.34810704,0.53247577,0.31873101,0.507968247,3.672973633,3.36227417,TRUE,TRUE
43:01.1,0.34810704,0.53247577,0.31873101,0.507968247,3.672973633,3.36227417,TRUE,TRUE
43:01.1,0.34810704,0.53247577,0.31873101,0.507968247,3.672973633,3.36227417,TRUE,TRUE
43:01.1,0.351317585,0.529489338,0.323545218,0.511513174,3.663009644,3.363952637,TRUE,TRUE
43:01.1,0.351317585,0.529489338,0.323545218,0.511513174,3.663009644,3.363952637,TRUE,TRUE
43:01.1,0.351317585,0.529489338,0.323545218,0.511513174,3.663009644,3.363952637,TRUE,TRUE
43:01.1,0.387828916,0.523021102,0.330291182,0.516970456,3.687652588,3.328048706,TRUE,TRUE
43:01.1,0.387828916,0.523021102,0.330291182,0.516970456,3.687652588,3.328048706,TRUE,TRUE
43:01.1,0.387828916,0.523021102,0.330291182,0.516970456,3.687652588,3.328048706,TRUE,TRUE
43:01.1,0.450391918,0.519630492,nan, nan,3.801025391,nan,TRUE,FALSE
43:01.1,0.450391918,0.519630492,nan, nan,3.801025391,nan,TRUE,FALSE
43:01.1,0.450391918,0.519630492,nan, nan,3.801025391,nan,TRUE,FALSE
43:01.1,nan, nan,nan, nan,nan,nan,FALSE,FALSE
43:01.1,nan, nan,nan, nan,nan,nan,FALSE,FALSE
43:01.1,nan, nan,nan, nan,nan,nan,FALSE,FALSE
43:01.1,0.716290653,0.690178037,nan, nan,2.781280518,nan,TRUE,FALSE
43:01.1,0.716290653,0.690178037,nan, nan,2.781280518,nan,TRUE,FALSE
43:01.1,0.716290653,0.690178037,nan, nan,2.781280518,nan,TRUE,FALSE
43:01.2,0.838511109,0.691265047,nan, nan,2.623657227,nan,TRUE,FALSE
43:01.2,0.838511109,0.691265047,nan, nan,2.623657227,nan,TRUE,FALSE
43:01.2,0.838511109,0.691265047,nan, nan,2.623657227,nan,TRUE,FALSE
43:01.2,0.94739449,0.692233503,nan, nan,2.483230591,nan,TRUE,FALSE
43:01.2,0.94739449,0.692233503,nan, nan,2.483230591,nan,TRUE,FALSE
43:01.2,0.94739449,0.692233503,nan, nan,2.483230591,nan,TRUE,FALSE
43:01.2,0.875015795,0.495350659,0.921135008,0.625503719,3.648742676,2.738174438,TRUE,TRUE
43:01.2,0.875015795,0.495350659,0.921135008,0.625503719,3.648742676,2.738174438,TRUE,TRUE
43:01.2,0.875015795,0.495350659,0.921135008,0.625503719,3.648742676,2.738174438,TRUE,TRUE
43:01.2,0.875015795,0.495350659,0.921135008,0.625503719,3.648742676,2.738174438,TRUE,TRUE
43:01.2,0.875015795,0.495350659,0.921135008,0.625503719,3.648742676,2.738174438,TRUE,TRUE
43:01.2,0.875015795,0.495350659,0.921135008,0.625503719,3.648742676,2.738174438,TRUE,TRUE
43:01.2,nan, nan,nan, nan,nan,nan,FALSE,FALSE
43:01.2,nan, nan,nan, nan,nan,nan,FALSE,FALSE
43:01.2,nan, nan,nan, nan,nan,nan,FALSE,FALSE
43:01.2,0.934082508,0.506630659,0.965058506,0.475363165,3.678924561,3.195053101,TRUE,TRUE
43:01.2,0.934082508,0.506630659,0.965058506,0.475363165,3.678924561,3.195053101,TRUE,TRUE
43:01.2,0.934082508,0.506630659,0.965058506,0.475363165,3.678924561,3.195053101,TRUE,TRUE
43:01.3,0.92728287,0.504798114,0.943867624,0.488431692,3.688354492,3.223739624,TRUE,TRUE
43:01.3,0.92728287,0.504798114,0.943867624,0.488431692,3.688354492,3.223739624,TRUE,TRUE
43:01.3,0.92728287,0.504798114,0.943867624,0.488431692,3.688354492,3.223739624,TRUE,TRUE
43:01.3,0.91975373,0.506908834,0.93496877,0.488615632,3.67855835,3.213439941,TRUE,TRUE
43:01.3,0.91975373,0.506908834,0.93496877,0.488615632,3.67855835,3.213439941,TRUE,TRUE
43:01.3,0.91975373,0.506908834,0.93496877,0.488615632,3.67855835,3.213439941,TRUE,TRUE
43:01.3,0.91010201,0.507926345,0.928785086,0.49709174,3.667877197,3.185516357,TRUE,TRUE
43:01.3,0.91010201,0.507926345,0.928785086,0.49709174,3.667877197,3.185516357,TRUE,TRUE
43:01.3,0.91010201,0.507926345,0.928785086,0.49709174,3.667877197,3.185516357,TRUE,TRUE
43:01.3,0.897585332,0.504951596,0.919125557,0.502630591,3.675369263,3.165328979,TRUE,TRUE
43:01.3,0.897585332,0.504951596,0.919125557,0.502630591,3.675369263,3.165328979,TRUE,TRUE
43:01.3,0.897585332,0.504951596,0.919125557,0.502630591,3.675369263,3.165328979,TRUE,TRUE
43:01.3,0.885408223,0.524222434,0.906661153,0.504616141,3.632614136,3.161361694,TRUE,TRUE
43:01.3,0.885408223,0.524222434,0.906661153,0.504616141,3.632614136,3.161361694,TRUE,TRUE
43:01.3,0.885408223,0.524222434,0.906661153,0.504616141,3.632614136,3.161361694,TRUE,TRUE
43:01.3,0.884362757,0.530142844,0.895372152,0.515144169,3.61807251,3.135726929,TRUE,TRUE
43:01.3,0.884362757,0.530142844,0.895372152,0.515144169,3.61807251,3.135726929,TRUE,TRUE
43:01.3,0.884362757,0.530142844,0.895372152,0.515144169,3.61807251,3.135726929,TRUE,TRUE
43:01.4,0.876159966,0.537633777,0.887469828,0.521579802,3.612319946,3.114776611,TRUE,TRUE
43:01.4,0.876159966,0.537633777,0.887469828,0.521579802,3.612319946,3.114776611,TRUE,TRUE
43:01.4,0.876159966,0.537633777,0.887469828,0.521579802,3.612319946,3.114776611,TRUE,TRUE
43:01.4,0.864862859,0.539120615,0.868835628,0.528625667,3.595489502,3.094833374,TRUE,TRUE
43:01.4,0.864862859,0.539120615,0.868835628,0.528625667,3.595489502,3.094833374,TRUE,TRUE
43:01.4,0.864862859,0.539120615,0.868835628,0.528625667,3.595489502,3.094833374,TRUE,TRUE
43:01.4,0.85618484,0.539311111,0.860776544,0.534641981,3.59602356,3.087814331,TRUE,TRUE
43:01.4,0.85618484,0.539311111,0.860776544,0.534641981,3.59602356,3.087814331,TRUE,TRUE
43:01.4,0.85618484,0.539311111,0.860776544,0.534641981,3.59602356,3.087814331,TRUE,TRUE
43:01.4,0.842977822,0.54551065,0.841391921,0.541797936,3.583724976,3.077728271,TRUE,TRUE
43:01.4,0.842977822,0.54551065,0.841391921,0.541797936,3.583724976,3.077728271,TRUE,TRUE
43:01.4,0.842977822,0.54551065,0.841391921,0.541797936,3.583724976,3.077728271,TRUE,TRUE
43:01.4,0.834373772,0.548573315,0.82883364,0.54809314,3.578231812,3.073913574,TRUE,TRUE
43:01.4,0.834373772,0.548573315,0.82883364,0.54809314,3.578231812,3.073913574,TRUE,TRUE
43:01.4,0.834373772,0.548573315,0.82883364,0.54809314,3.578231812,3.073913574,TRUE,TRUE
43:01.4,0.823520899,0.554797888,0.813730657,0.557690144,3.57170105,3.074584961,TRUE,TRUE
43:01.4,0.823520899,0.554797888,0.813730657,0.557690144,3.57170105,3.074584961,TRUE,TRUE
43:01.4,0.823520899,0.554797888,0.813730657,0.557690144,3.57170105,3.074584961,TRUE,TRUE
43:01.5,0.816759288,0.561872721,0.806783855,0.556519806,3.573471069,3.075042725,TRUE,TRUE
43:01.5,0.816759288,0.561872721,0.806783855,0.556519806,3.573471069,3.075042725,TRUE,TRUE
43:01.5,0.816759288,0.561872721,0.806783855,0.556519806,3.573471069,3.075042725,TRUE,TRUE
43:01.5,0.806410193,0.560053766,0.791736662,0.564417064,3.57321167,3.077713013,TRUE,TRUE
43:01.5,0.806410193,0.560053766,0.791736662,0.564417064,3.57321167,3.077713013,TRUE,TRUE
43:01.5,0.806410193,0.560053766,0.791736662,0.564417064,3.57321167,3.077713013,TRUE,TRUE
43:01.5,0.798103631,0.563343763,0.78572005,0.562266707,3.574874878,3.078842163,TRUE,TRUE
43:01.5,0.798103631,0.563343763,0.78572005,0.562266707,3.574874878,3.078842163,TRUE,TRUE
43:01.5,0.798103631,0.563343763,0.78572005,0.562266707,3.574874878,3.078842163,TRUE,TRUE
43:01.5,0.783247054,0.567708015,0.772866666,0.568790793,3.581802368,3.084732056,TRUE,TRUE
43:01.5,0.783247054,0.567708015,0.772866666,0.568790793,3.581802368,3.084732056,TRUE,TRUE
43:01.5,0.783247054,0.567708015,0.772866666,0.568790793,3.581802368,3.084732056,TRUE,TRUE
43:01.5,0.774559855,0.567998111,0.764463663,0.569299996,3.601272583,3.093154907,TRUE,TRUE
43:01.5,0.774559855,0.567998111,0.764463663,0.569299996,3.601272583,3.093154907,TRUE,TRUE
43:01.5,0.774559855,0.567998111,0.764463663,0.569299996,3.601272583,3.093154907,TRUE,TRUE
43:01.5,0.7630319,0.567640066,0.752944052,0.572217584,3.605102539,3.098648071,TRUE,TRUE
43:01.5,0.7630319,0.567640066,0.752944052,0.572217584,3.605102539,3.098648071,TRUE,TRUE
43:01.5,0.7630319,0.567640066,0.752944052,0.572217584,3.605102539,3.098648071,TRUE,TRUE
43:01.6,0.753628314,0.563670814,0.743848145,0.574296892,3.604232788,3.101104736,TRUE,TRUE
43:01.6,0.753628314,0.563670814,0.743848145,0.574296892,3.604232788,3.101104736,TRUE,TRUE
43:01.6,0.753628314,0.563670814,0.743848145,0.574296892,3.604232788,3.101104736,TRUE,TRUE
43:01.6,0.741445422,0.563067675,0.7307235,0.573061943,3.616226196,3.101303101,TRUE,TRUE
43:01.6,0.741445422,0.563067675,0.7307235,0.573061943,3.616226196,3.101303101,TRUE,TRUE
43:01.6,0.741445422,0.563067675,0.7307235,0.573061943,3.616226196,3.101303101,TRUE,TRUE
43:01.6,0.734429777,0.562228084,0.724699795,0.568876863,3.613800049,3.103637695,TRUE,TRUE
43:01.6,0.734429777,0.562228084,0.724699795,0.568876863,3.613800049,3.103637695,TRUE,TRUE
43:01.6,0.734429777,0.562228084,0.724699795,0.568876863,3.613800049,3.103637695,TRUE,TRUE
43:01.6,0.725265265,0.560760558,0.714489698,0.566108704,3.609725952,3.112838745,TRUE,TRUE
43:01.6,0.725265265,0.560760558,0.714489698,0.566108704,3.609725952,3.112838745,TRUE,TRUE
43:01.6,0.725265265,0.560760558,0.714489698,0.566108704,3.609725952,3.112838745,TRUE,TRUE
43:01.6,0.716839492,0.559477568,0.704707801,0.568451941,3.606338501,3.108474731,TRUE,TRUE
43:01.6,0.716839492,0.559477568,0.704707801,0.568451941,3.606338501,3.108474731,TRUE,TRUE
43:01.6,0.716839492,0.559477568,0.704707801,0.568451941,3.606338501,3.108474731,TRUE,TRUE
43:01.6,0.706611037,0.556097865,0.692665577,0.565401435,3.615921021,3.113113403,TRUE,TRUE
43:01.6,0.706611037,0.556097865,0.692665577,0.565401435,3.615921021,3.113113403,TRUE,TRUE
43:01.6,0.706611037,0.556097865,0.692665577,0.565401435,3.615921021,3.113113403,TRUE,TRUE
43:01.7,0.700531244,0.557823956,0.686095655,0.562111259,3.62286377,3.116638184,TRUE,TRUE
43:01.7,0.700531244,0.557823956,0.686095655,0.562111259,3.62286377,3.116638184,TRUE,TRUE
43:01.7,0.700531244,0.557823956,0.686095655,0.562111259,3.62286377,3.116638184,TRUE,TRUE
43:01.7,0.701914012,0.561756253,0.686902761,0.558054805,3.665603638,3.151870728,TRUE,TRUE
43:01.7,0.701914012,0.561756253,0.686902761,0.558054805,3.665603638,3.151870728,TRUE,TRUE
43:01.7,0.701914012,0.561756253,0.686902761,0.558054805,3.665603638,3.151870728,TRUE,TRUE
43:01.7,0.797207415,0.564648032,0.779547572,0.567888856,3.74105835,3.203704834,TRUE,TRUE
43:01.7,0.797207415,0.564648032,0.779547572,0.567888856,3.74105835,3.203704834,TRUE,TRUE
43:01.7,0.797207415,0.564648032,0.779547572,0.567888856,3.74105835,3.203704834,TRUE,TRUE
43:01.7,0.796910584,0.55482918,0.781181693,0.568093956,3.690444946,3.163040161,TRUE,TRUE
43:01.7,0.796910584,0.55482918,0.781181693,0.568093956,3.690444946,3.163040161,TRUE,TRUE
43:01.7,0.796910584,0.55482918,0.781181693,0.568093956,3.690444946,3.163040161,TRUE,TRUE
43:01.7,0.793938279,0.548080504,0.776662827,0.572193801,3.675415039,3.161560059,TRUE,TRUE
43:01.7,0.793938279,0.548080504,0.776662827,0.572193801,3.675415039,3.161560059,TRUE,TRUE
43:01.7,0.793938279,0.548080504,0.776662827,0.572193801,3.675415039,3.161560059,TRUE,TRUE
43:01.7,0.790051758,0.553872943,0.766256452,0.573450804,3.653274536,3.141448975,TRUE,TRUE
43:01.7,0.790051758,0.553872943,0.766256452,0.573450804,3.653274536,3.141448975,TRUE,TRUE
43:01.7,0.790051758,0.553872943,0.766256452,0.573450804,3.653274536,3.141448975,TRUE,TRUE
43:01.8,0.786165237,0.557198763,0.763662696,0.57167685,3.648101807,3.125778198,TRUE,TRUE
43:01.8,0.786165237,0.557198763,0.763662696,0.57167685,3.648101807,3.125778198,TRUE,TRUE
43:01.8,0.786165237,0.557198763,0.763662696,0.57167685,3.648101807,3.125778198,TRUE,TRUE
43:01.8,0.781299889,0.554614365,0.7625826,0.571615219,3.634124756,3.121414185,TRUE,TRUE
43:01.8,0.781299889,0.554614365,0.7625826,0.571615219,3.634124756,3.121414185,TRUE,TRUE
43:01.8,0.781299889,0.554614365,0.7625826,0.571615219,3.634124756,3.121414185,TRUE,TRUE
43:01.8,0.781422615,0.553010166,0.762645423,0.564786673,3.620498657,3.11618042,TRUE,TRUE
43:01.8,0.781422615,0.553010166,0.762645423,0.564786673,3.620498657,3.11618042,TRUE,TRUE
43:01.8,0.781422615,0.553010166,0.762645423,0.564786673,3.620498657,3.11618042,TRUE,TRUE
43:01.8,0.780338109,0.553396881,0.762953043,0.564808846,3.620513916,3.1118927,TRUE,TRUE
43:01.8,0.780338109,0.553396881,0.762953043,0.564808846,3.620513916,3.1118927,TRUE,TRUE
43:01.8,0.780338109,0.553396881,0.762953043,0.564808846,3.620513916,3.1118927,TRUE,TRUE
43:01.8,0.779818118,0.555779696,0.7627756,0.567613125,3.619537354,3.115081787,TRUE,TRUE
43:01.8,0.779818118,0.555779696,0.7627756,0.567613125,3.619537354,3.115081787,TRUE,TRUE
43:01.8,0.779818118,0.555779696,0.7627756,0.567613125,3.619537354,3.115081787,TRUE,TRUE
43:01.8,0.779055715,0.552834392,0.760791838,0.56484741,3.605926514,3.110687256,TRUE,TRUE
43:01.8,0.779055715,0.552834392,0.760791838,0.56484741,3.605926514,3.110687256,TRUE,TRUE
43:01.8,0.779055715,0.552834392,0.760791838,0.56484741,3.605926514,3.110687256,TRUE,TRUE
43:01.9,0.779439807,0.547796011,0.759299874,0.566346169,3.591018677,3.104537964,TRUE,TRUE
43:01.9,0.779439807,0.547796011,0.759299874,0.566346169,3.591018677,3.104537964,TRUE,TRUE
43:01.9,0.779439807,0.547796011,0.759299874,0.566346169,3.591018677,3.104537964,TRUE,TRUE
43:01.9,0.779897451,0.54488194,0.759899855,0.568590045,3.581726074,3.101837158,TRUE,TRUE
43:01.9,0.779897451,0.54488194,0.759899855,0.568590045,3.581726074,3.101837158,TRUE,TRUE
43:01.9,0.779897451,0.54488194,0.759899855,0.568590045,3.581726074,3.101837158,TRUE,TRUE
43:01.9,0.77917707,0.545571089,0.762598336,0.563598633,3.581726074,3.090759277,TRUE,TRUE
43:01.9,0.77917707,0.545571089,0.762598336,0.563598633,3.581726074,3.090759277,TRUE,TRUE
43:01.9,0.77917707,0.545571089,0.762598336,0.563598633,3.581726074,3.090759277,TRUE,TRUE
43:01.9,0.786462426,0.531068742,0.772852719,0.544554472,3.588943481,3.088531494,TRUE,TRUE
43:01.9,0.786462426,0.531068742,0.772852719,0.544554472,3.588943481,3.088531494,TRUE,TRUE
43:01.9,0.786462426,0.531068742,0.772852719,0.544554472,3.588943481,3.088531494,TRUE,TRUE
43:01.9,0.790495813,0.505498767,0.774304986,0.531052053,3.573379517,3.092666626,TRUE,TRUE
43:01.9,0.790495813,0.505498767,0.774304986,0.531052053,3.573379517,3.092666626,TRUE,TRUE
43:01.9,0.790495813,0.505498767,0.774304986,0.531052053,3.573379517,3.092666626,TRUE,TRUE
43:01.9,0.787763238,0.489495158,0.77255404,0.510308981,3.563064575,3.100036621,TRUE,TRUE
43:01.9,0.787763238,0.489495158,0.77255404,0.510308981,3.563064575,3.100036621,TRUE,TRUE
43:01.9,0.787763238,0.489495158,0.77255404,0.510308981,3.563064575,3.100036621,TRUE,TRUE
43:02.0,0.788213372,0.487665594,0.771557271,0.504063487,3.575180054,3.09614563,TRUE,TRUE
43:02.0,0.788213372,0.487665594,0.771557271,0.504063487,3.575180054,3.09614563,TRUE,TRUE
43:02.0,0.788213372,0.487665594,0.771557271,0.504063487,3.575180054,3.09614563,TRUE,TRUE
43:02.0,0.787277102,0.485150248,0.769590139,0.507377386,3.578155518,3.092422485,TRUE,TRUE
43:02.0,0.787277102,0.485150248,0.769590139,0.507377386,3.578155518,3.092422485,TRUE,TRUE
43:02.0,0.787277102,0.485150248,0.769590139,0.507377386,3.578155518,3.092422485,TRUE,TRUE
43:02.0,0.786430717,0.490077674,0.768682301,0.507937491,3.569290161,3.09197998,TRUE,TRUE
43:02.0,0.786430717,0.490077674,0.768682301,0.507937491,3.569290161,3.09197998,TRUE,TRUE
43:02.0,0.786430717,0.490077674,0.768682301,0.507937491,3.569290161,3.09197998,TRUE,TRUE
43:02.0,0.786132872,0.497214645,0.768592417,0.50803268,3.564651489,3.087341309,TRUE,TRUE
43:02.0,0.786132872,0.497214645,0.768592417,0.50803268,3.564651489,3.087341309,TRUE,TRUE
43:02.0,0.786132872,0.497214645,0.768592417,0.50803268,3.564651489,3.087341309,TRUE,TRUE
43:02.0,0.786681831,0.49801904,0.76966697,0.511938214,3.570419312,3.096664429,TRUE,TRUE
43:02.0,0.786681831,0.49801904,0.76966697,0.511938214,3.570419312,3.096664429,TRUE,TRUE
43:02.0,0.786681831,0.49801904,0.76966697,0.511938214,3.570419312,3.096664429,TRUE,TRUE
43:02.0,0.786655009,0.497591943,0.767574251,0.514339924,3.562744141,3.090118408,TRUE,TRUE
43:02.0,0.786655009,0.497591943,0.767574251,0.514339924,3.562744141,3.090118408,TRUE,TRUE
43:02.0,0.786655009,0.497591943,0.767574251,0.514339924,3.562744141,3.090118408,TRUE,TRUE
43:02.1,0.784913182,0.497300833,0.766409934,0.511337221,3.56137085,3.073364258,TRUE,TRUE
43:02.1,0.784913182,0.497300833,0.766409934,0.511337221,3.56137085,3.073364258,TRUE,TRUE
43:02.1,0.784913182,0.497300833,0.766409934,0.511337221,3.56137085,3.073364258,TRUE,TRUE
43:02.1,0.782615244,0.497787029,0.765902817,0.515636921,3.55770874,3.073867798,TRUE,TRUE
43:02.1,0.782615244,0.497787029,0.765902817,0.515636921,3.55770874,3.073867798,TRUE,TRUE
43:02.1,0.782615244,0.497787029,0.765902817,0.515636921,3.55770874,3.073867798,TRUE,TRUE
43:02.1,0.78157264,0.499153614,0.765824258,0.515901685,3.552398682,3.084106445,TRUE,TRUE
43:02.1,0.78157264,0.499153614,0.765824258,0.515901685,3.552398682,3.084106445,TRUE,TRUE
43:02.1,0.78157264,0.499153614,0.765824258,0.515901685,3.552398682,3.084106445,TRUE,TRUE
43:02.1,0.780044794,0.501195014,0.763668239,0.517256379,3.554168701,3.075653076,TRUE,TRUE
43:02.1,0.780044794,0.501195014,0.763668239,0.517256379,3.554168701,3.075653076,TRUE,TRUE
43:02.1,0.780044794,0.501195014,0.763668239,0.517256379,3.554168701,3.075653076,TRUE,TRUE
43:02.1,0.792663872,0.516650736,0.775675058,0.529986024,3.581542969,3.076858521,TRUE,TRUE
43:02.1,0.792663872,0.516650736,0.775675058,0.529986024,3.581542969,3.076858521,TRUE,TRUE
43:02.1,0.792663872,0.516650736,0.775675058,0.529986024,3.581542969,3.076858521,TRUE,TRUE
43:02.1,0.836741507,0.548479855,0.792133927,0.543435752,3.579360962,3.128143311,TRUE,TRUE
43:02.1,0.836741507,0.548479855,0.792133927,0.543435752,3.579360962,3.128143311,TRUE,TRUE
43:02.1,0.836741507,0.548479855,0.792133927,0.543435752,3.579360962,3.128143311,TRUE,TRUE
43:02.2,0.852432966,0.560300946,0.834815443,0.580778778,3.549331665,3.106582642,TRUE,TRUE
43:02.2,0.852432966,0.560300946,0.834815443,0.580778778,3.549331665,3.106582642,TRUE,TRUE
43:02.2,0.852432966,0.560300946,0.834815443,0.580778778,3.549331665,3.106582642,TRUE,TRUE
43:02.2,0.84269321,0.559687495,0.835927129,0.569583654,3.541488647,3.044158936,TRUE,TRUE
43:02.2,0.84269321,0.559687495,0.835927129,0.569583654,3.541488647,3.044158936,TRUE,TRUE
43:02.2,0.84269321,0.559687495,0.835927129,0.569583654,3.541488647,3.044158936,TRUE,TRUE
43:02.2,0.835845768,0.560547113,0.830112875,0.568223298,3.542678833,3.035812378,TRUE,TRUE
43:02.2,0.835845768,0.560547113,0.830112875,0.568223298,3.542678833,3.035812378,TRUE,TRUE
43:02.2,0.835845768,0.560547113,0.830112875,0.568223298,3.542678833,3.035812378,TRUE,TRUE
43:02.2,0.831802368,0.562760472,0.823552847,0.573894382,3.536193848,3.028335571,TRUE,TRUE
43:02.2,0.831802368,0.562760472,0.823552847,0.573894382,3.536193848,3.028335571,TRUE,TRUE
43:02.2,0.831802368,0.562760472,0.823552847,0.573894382,3.536193848,3.028335571,TRUE,TRUE
43:02.2,0.830180705,0.560407698,0.818107486,0.574177444,3.515777588,3.037033081,TRUE,TRUE
43:02.2,0.830180705,0.560407698,0.818107486,0.574177444,3.515777588,3.037033081,TRUE,TRUE
43:02.2,0.830180705,0.560407698,0.818107486,0.574177444,3.515777588,3.037033081,TRUE,TRUE
43:02.2,0.824600697,0.55932045,0.810482085,0.575748622,3.505004883,3.030136108,TRUE,TRUE
